order_id,customer_id,product_id,quantity,order_date
80264,5590,918,2,2026-01-16
80265,1158,958,4,2026-02-15
80266,9137,747,4,2026-03-16
80267,6769,796,2,2026-02-04
80268,9262,869,5,2026-02-02
80269,4168,528,2,2026-03-23
80270,7014,783,1,2026-03-14
80271,1139,541,2,2026-01-03
80272,5409,173,3,2026-04-02
80273,3984,610,5,2026-01-31
80274,3052,484,5,2026-02-02
80275,8563,725,5,2026-04-08
80276,6398,155,2,2026-04-13
80277,714,108,3,2026-01-06
80278,7170,996,2,2026-03-14
80279,6806,466,4,2026-03-19
80280,6666,121,2,2026-01-25
80281,4441,336,3,2026-03-06
80282,4813,789,4,2026-02-28
80283,2369,178,4,2026-01-17
80284,194,224,3,2026-02-27
80285,2462,271,3,2026-02-05
80286,3436,658,3,2026-04-13
80287,2931,20,1,2026-01-24
80288,7206,71,1,2026-01-03
80289,408,342,5,2026-03-25
80290,7004,399,3,2026-02-20
80291,500,750,2,2026-01-08
80292,4547,886,1,2026-01-20
80293,7383,993,5,2026-01-19
80294,100,55,4,2026-04-11
80295,4292,922,4,2026-02-22
80296,1552,61,3,2026-03-03
80297,783,212,4,2026-01-16
80298,679,383,3,2026-03-26
80299,7609,797,2,2026-01-12
80300,2938,21,2,2026-01-25
80301,7144,491,5,2026-02-16
80302,9729,926,3,2026-03-07
80303,2304,402,1,2026-01-13
80304,7217,177,5,2026-04-10
80305,856,981,5,2026-03-09
80306,4153,116,4,2026-01-29
80307,1641,962,4,2026-03-11
80308,8938,229,1,2026-03-26
80309,100,968,3,2026-03-10
80310,9650,672,2,2026-04-01
80311,9905,547,1,2026-02-02
80312,9934,337,3,2026-02-09
80313,6046,633,4,2026-04-14
80314,5648,544,4,2026-01-22
80315,4084,741,4,2026-02-08
80316,7486,811,4,2026-01-21
80317,8377,801,5,2026-01-25
80318,5203,88,3,2026-02-22
80319,8215,155,4,2026-02-20
80320,2646,545,1,2026-04-02
80321,2098,429,1,2026-01-24
80322,5455,432,2,2026-01-16
80323,588,806,4,2026-04-04
80324,9322,865,5,2026-04-08
80325,7400,992,4,2026-03-11
80326,5581,463,5,2026-02-17
80327,8416,590,1,2026-03-18
80328,4658,347,5,2026-03-20
80329,7101,947,4,2026-03-14
80330,6622,713,1,2026-03-08
80331,3051,89,2,2026-02-09
80332,7579,916,3,2026-02-14
80333,6882,790,5,2026-01-13
80334,7402,114,4,2026-03-06
80335,3119,141,3,2026-02-20
80336,8825,286,4,2026-01-29
80337,8580,922,4,2026-01-03
80338,7120,982,4,2026-02-02
80339,4998,188,3,2026-02-27
80340,6146,335,5,2026-04-12
80341,8306,966,2,2026-01-12
80342,8273,587,4,2026-03-12
80343,4920,53,4,2026-01-19
80344,3406,364,4,2026-01-15
80345,8194,664,4,2026-01-04
80346,3108,316,5,2026-02-08
80347,5736,168,5,2026-04-14
80348,2723,418,1,2026-03-21
80349,9698,981,3,2026-01-24
80350,9406,270,1,2026-01-15
80351,8292,873,3,2026-02-19
80352,9435,145,5,2026-02-27
80353,8904,754,3,2026-02-19
80354,6637,714,4,2026-04-04
80355,5888,120,1,2026-04-08
80356,9618,890,3,2026-03-13
80357,5150,526,5,2026-01-10
80358,8949,737,1,2026-01-24
80359,5551,82,1,2026-01-09
80360,1633,642,5,2026-03-02
80361,1143,611,2,2026-02-21
80362,845,505,3,2026-02-06
80363,1980,243,4,2026-03-11
80364,9693,607,5,2026-03-29
80365,1685,644,5,2026-02-19
80366,6706,298,1,2026-03-09
80367,6628,622,3,2026-02-23
80368,4971,486,4,2026-02-06
80369,6679,727,5,2026-02-15
80370,9308,237,2,2026-01-16
80371,4159,125,2,2026-01-28
80372,3243,390,1,2026-01-29
80373,532,584,1,2026-03-03
80374,7345,937,5,2026-02-22
80375,7277,841,3,2026-01-25
80376,3009,517,1,2026-02-23
80377,6509,716,4,2026-01-28
80378,6464,921,2,2026-03-15
80379,2118,960,5,2026-04-04
80380,6577,226,3,2026-03-14
80381,6999,670,3,2026-01-16
80382,5020,409,3,2026-03-05
80383,8064,813,5,2026-01-19
80384,8890,504,4,2026-02-12
80385,1402,868,5,2026-03-14
80386,7910,715,4,2026-03-07
80387,2511,310,3,2026-02-21
80388,1758,625,2,2026-01-18
80389,1284,93,3,2026-03-10
80390,1703,540,5,2026-03-11
80391,7738,491,5,2026-01-15
80392,6114,508,1,2026-01-03
80393,4319,552,5,2026-01-06
80394,3461,259,2,2026-01-21
80395,5832,633,2,2026-01-24
80396,8240,674,2,2026-02-10
80397,5075,664,3,2026-03-19
80398,1042,24,2,2026-03-31
80399,6321,947,2,2026-02-25
80400,6592,338,5,2026-02-02
80401,2769,988,4,2026-01-07
80402,6606,30,3,2026-03-01
80403,2861,173,3,2026-03-30
80404,8403,532,1,2026-03-27
80405,7642,750,2,2026-03-28
80406,5367,904,2,2026-03-07
80407,5533,555,1,2026-01-18
80408,4502,790,2,2026-04-01
80409,2271,791,1,2026-02-23
80410,1035,719,3,2026-04-04
80411,7847,284,2,2026-03-31
80412,9,105,3,2026-03-03
80413,8011,257,3,2026-02-09
80414,3350,265,4,2026-01-08
80415,2542,128,2,2026-02-07
80416,235,441,1,2026-04-10
80417,6129,353,2,2026-01-25
80418,1767,376,3,2026-02-06
80419,9077,353,4,2026-02-12
80420,728,711,5,2026-01-03
80421,4397,388,3,2026-02-19
80422,5260,396,5,2026-04-11
80423,2135,33,5,2026-01-06
80424,1862,517,2,2026-01-26
80425,9638,245,4,2026-04-02
80426,7457,953,3,2026-03-31
80427,963,190,3,2026-02-05
80428,7643,266,5,2026-01-09
80429,2890,569,5,2026-01-19
80430,3952,805,1,2026-01-01
80431,4137,66,3,2026-02-03
80432,9112,425,4,2026-03-11
80433,6817,390,3,2026-02-11
80434,5957,126,3,2026-01-07
80435,5220,550,4,2026-04-15
80436,5984,438,1,2026-03-29
80437,6809,639,4,2026-04-06
80438,1271,600,2,2026-02-24
80439,6825,789,5,2026-02-12
80440,971,596,4,2026-03-03
80441,5110,481,3,2026-03-28
80442,5735,285,4,2026-03-21
80443,6924,33,5,2026-04-05
80444,8582,215,2,2026-02-20
80445,8132,279,4,2026-02-03
80446,1164,417,5,2026-03-24
80447,3215,821,4,2026-02-12
80448,6402,918,1,2026-03-21
80449,5938,428,2,2026-04-09
80450,2321,502,3,2026-04-09
80451,8858,890,3,2026-01-27
80452,5170,228,5,2026-01-06
80453,7422,852,4,2026-03-03
80454,9895,695,5,2026-03-12
80455,166,104,2,2026-04-01
80456,7460,359,5,2026-03-24
80457,2791,583,2,2026-02-22
80458,7140,833,2,2026-03-25
80459,2661,272,4,2026-01-17
80460,5982,747,4,2026-02-08
80461,1098,586,5,2026-03-22
80462,6483,79,2,2026-03-16
80463,809,329,3,2026-01-10
80464,3348,390,5,2026-02-20
80465,676,965,4,2026-02-26
80466,5710,137,2,2026-03-21
80467,2742,27,5,2026-03-14
80468,4212,815,2,2026-01-13
80469,3307,395,2,2026-02-27
80470,3242,71,4,2026-03-18
80471,8201,853,3,2026-01-29
80472,6771,73,2,2026-04-12
80473,9486,558,5,2026-01-01
80474,3764,291,3,2026-02-25
80475,4013,924,5,2026-01-29
80476,1026,346,1,2026-01-20
80477,5338,447,1,2026-03-31
80478,4643,650,4,2026-01-13
80479,3654,331,4,2026-03-27
80480,7035,909,3,2026-03-04
80481,632,432,2,2026-03-15
80482,1075,97,3,2026-04-10
80483,5027,709,4,2026-02-20
80484,8126,731,3,2026-02-01
80485,2257,976,5,2026-02-22
80486,6029,837,5,2026-01-24
80487,2612,452,3,2026-03-21
80488,6282,709,5,2026-01-16
80489,159,840,5,2026-02-04
80490,9876,752,2,2026-03-18
80491,1468,199,3,2026-03-26
80492,7215,389,2,2026-01-29
80493,4557,835,2,2026-02-10
80494,6161,577,1,2026-03-31
80495,6573,983,3,2026-02-06
80496,4148,489,3,2026-03-25
80497,4897,487,5,2026-01-24
80498,5399,416,1,2026-01-24
80499,5030,753,1,2026-03-02
80500,335,409,1,2026-01-09
80501,2590,87,4,2026-01-05
80502,8322,904,1,2026-01-07
80503,3452,804,5,2026-04-09
80504,5847,73,2,2026-03-12
80505,5937,368,4,2026-02-05
80506,7369,48,5,2026-03-21
80507,8114,640,5,2026-01-22
80508,1767,97,5,2026-01-11
80509,634,728,3,2026-04-04
80510,2074,822,1,2026-04-12
80511,1484,701,1,2026-01-25
80512,4433,468,2,2026-03-28
80513,5855,907,4,2026-02-11
80514,9628,529,2,2026-03-30
80515,7111,505,2,2026-01-21
80516,8487,762,4,2026-03-09
80517,3481,977,1,2026-04-09
80518,1904,59,1,2026-03-18
80519,3132,584,5,2026-03-07
80520,1375,501,3,2026-01-19
80521,2639,387,5,2026-01-14
80522,5495,495,2,2026-02-07
80523,5031,834,4,2026-02-18
80524,3944,20,2,2026-04-05
80525,1810,282,5,2026-01-07
80526,4330,310,1,2026-03-18
80527,8593,40,5,2026-03-16
80528,6300,885,5,2026-03-08
80529,1894,966,2,2026-02-20
80530,1603,272,3,2026-01-28
80531,4368,347,5,2026-03-23
80532,8696,742,1,2026-04-09
80533,3815,294,1,2026-02-21
80534,8988,153,2,2026-01-15
80535,9038,238,3,2026-01-27
80536,5187,236,4,2026-01-15
80537,3980,826,4,2026-01-17
80538,165,633,3,2026-02-05
80539,5263,366,2,2026-03-25
80540,7480,537,4,2026-01-18
80541,2125,34,2,2026-01-19
80542,694,567,3,2026-03-18
80543,1220,218,4,2026-03-09
80544,8186,991,3,2026-04-12
80545,7133,173,5,2026-03-13
80546,652,184,3,2026-01-28
80547,9249,449,4,2026-02-15
80548,2296,403,2,2026-01-08
80549,2875,941,3,2026-03-31
80550,1635,203,1,2026-02-06
80551,493,376,4,2026-01-08
80552,8011,621,5,2026-01-06
80553,8250,554,4,2026-03-11
80554,7828,268,3,2026-02-24
80555,1444,496,4,2026-02-04
80556,8025,53,1,2026-03-30
80557,9351,415,2,2026-03-22
80558,5884,562,4,2026-03-30
80559,2455,464,3,2026-02-05
80560,7998,345,4,2026-01-22
80561,6783,988,4,2026-02-08
80562,7087,531,2,2026-01-07
80563,5088,300,4,2026-03-08
80564,5116,93,4,2026-02-10
80565,1162,130,1,2026-01-13
80566,4024,12,2,2026-01-06
80567,7817,603,2,2026-03-30
80568,3758,408,4,2026-02-23
80569,4706,964,3,2026-03-07
80570,6251,903,4,2026-02-15
80571,4443,196,5,2026-02-25
80572,5966,995,5,2026-02-10
80573,6422,488,1,2026-03-19
80574,1006,377,2,2026-04-15
80575,3881,530,1,2026-01-12
80576,114,344,1,2026-04-14
80577,3703,387,1,2026-01-02
80578,692,814,2,2026-02-19
80579,8841,743,1,2026-01-24
80580,4479,634,5,2026-03-04
80581,8839,402,2,2026-03-17
80582,3468,701,4,2026-04-03
80583,3650,669,5,2026-03-19
80584,9011,417,3,2026-03-14
80585,7322,451,5,2026-04-04
80586,7461,710,4,2026-03-28
80587,5081,890,4,2026-01-13
80588,601,896,5,2026-01-16
80589,9318,44,1,2026-02-19
80590,8768,297,4,2026-03-07
80591,4659,988,2,2026-04-03
80592,1720,240,3,2026-04-08
80593,6446,371,2,2026-01-26
80594,4372,362,2,2026-01-28
80595,4696,34,4,2026-01-18
80596,2019,596,4,2026-02-19
80597,1173,894,4,2026-03-29
80598,3900,548,1,2026-03-28
80599,6473,417,4,2026-02-23
80600,982,747,3,2026-03-28
80601,8768,46,1,2026-01-12
80602,8297,950,3,2026-01-16
80603,2878,248,4,2026-03-07
80604,9476,893,1,2026-03-13
80605,1472,682,4,2026-01-30
80606,4702,147,1,2026-04-14
80607,6441,472,5,2026-01-24
80608,3028,478,5,2026-04-02
80609,5338,508,4,2026-03-13
80610,4987,747,4,2026-01-08
80611,4942,433,2,2026-02-13
80612,3203,121,3,2026-01-08
80613,1685,248,3,2026-03-16
80614,2875,358,4,2026-04-10
80615,9929,538,3,2026-02-24
80616,3374,196,5,2026-01-15
80617,7793,144,3,2026-03-18
80618,6564,174,4,2026-02-12
80619,9216,781,3,2026-01-28
80620,257,100,1,2026-02-14
80621,9274,44,3,2026-03-08
80622,9677,684,1,2026-03-13
80623,9105,965,1,2026-03-02
80624,8435,888,5,2026-02-06
80625,4603,633,5,2026-02-12
80626,2440,609,1,2026-02-20
80627,9950,339,3,2026-02-21
80628,4254,306,1,2026-03-24
80629,1163,71,3,2026-01-17
80630,1376,1,2,2026-03-16
80631,4377,904,2,2026-02-23
80632,6852,650,5,2026-01-04
80633,9044,835,3,2026-01-07
80634,1476,547,1,2026-01-30
80635,6524,427,5,2026-03-21
80636,5761,733,4,2026-02-16
80637,8984,411,2,2026-04-13
80638,456,831,2,2026-01-02
80639,2127,743,3,2026-01-16
80640,1630,132,1,2026-01-30
80641,2759,535,1,2026-04-05
80642,3552,520,2,2026-03-13
80643,6268,622,2,2026-03-26
80644,6572,449,3,2026-04-13
80645,5905,965,4,2026-02-09
80646,9557,556,5,2026-03-31
80647,1865,880,4,2026-04-07
80648,8172,499,1,2026-02-28
80649,3953,823,5,2026-04-09
80650,9329,353,3,2026-03-24
80651,7170,398,1,2026-01-09
80652,67,862,3,2026-01-31
80653,1638,395,1,2026-03-04
80654,5328,668,2,2026-04-06
80655,2710,230,2,2026-03-07
80656,16,997,1,2026-02-24
80657,7586,668,5,2026-03-10
80658,8533,538,5,2026-02-28
80659,9633,852,2,2026-03-24
80660,5829,131,3,2026-01-07
80661,8257,415,5,2026-02-09
80662,2332,614,5,2026-01-25
80663,50,255,3,2026-01-20
80664,3936,619,1,2026-03-09
80665,56,246,1,2026-02-16
80666,6388,700,4,2026-02-12
80667,2818,738,5,2026-02-23
80668,5146,309,1,2026-02-16
80669,9149,996,3,2026-03-02
80670,2480,831,5,2026-04-04
80671,6883,725,4,2026-03-22
80672,7201,426,3,2026-02-07
80673,7188,246,2,2026-02-04
80674,9227,612,2,2026-01-28
80675,1080,695,1,2026-04-02
80676,8109,114,1,2026-01-13
80677,5336,807,3,2026-01-17
80678,2588,38,1,2026-02-22
80679,1974,518,5,2026-03-03
80680,1093,10,2,2026-03-26
80681,2815,676,3,2026-03-04
80682,8942,258,1,2026-03-07
80683,2904,966,5,2026-03-22
80684,4044,793,2,2026-01-30
80685,1615,249,2,2026-01-10
80686,7547,875,1,2026-02-19
80687,4412,436,3,2026-02-09
80688,9361,177,3,2026-03-11
80689,5646,401,5,2026-01-05
80690,3207,20,2,2026-03-15
80691,9878,635,1,2026-03-04
80692,7920,2,3,2026-01-12
80693,4622,230,2,2026-02-27
80694,5715,423,1,2026-03-01
80695,9670,867,5,2026-03-14
80696,6639,846,1,2026-04-08
80697,9597,756,2,2026-03-29
80698,4524,51,2,2026-03-19
80699,6369,33,2,2026-01-13
80700,6977,547,4,2026-03-16
80701,8933,612,4,2026-03-12
80702,1464,458,4,2026-03-07
80703,3908,872,3,2026-04-10
80704,2180,756,2,2026-04-10
80705,9869,45,2,2026-03-08
80706,7320,208,3,2026-01-28
80707,4433,957,2,2026-01-03
80708,8696,967,3,2026-02-26
80709,9079,436,4,2026-03-10
80710,3813,501,2,2026-03-14
80711,7727,8,1,2026-01-14
80712,5672,957,3,2026-03-09
80713,4190,66,2,2026-03-18
80714,5059,18,4,2026-02-23
80715,3025,181,5,2026-01-06
80716,3236,6,1,2026-01-01
80717,8871,231,3,2026-03-18
80718,8998,119,2,2026-03-15
80719,6873,779,4,2026-03-02
80720,9745,781,2,2026-04-05
80721,3852,224,4,2026-01-08
80722,4928,211,2,2026-03-20
80723,5557,547,1,2026-03-15
80724,910,952,3,2026-04-08
80725,3312,518,5,2026-04-14
80726,6951,215,2,2026-03-04
80727,6529,495,1,2026-04-10
80728,5589,295,5,2026-03-04
80729,5198,534,3,2026-03-18
80730,7347,218,3,2026-02-28
80731,5623,303,3,2026-02-24
80732,3331,953,3,2026-03-16
80733,7127,533,2,2026-03-23
80734,2851,714,2,2026-02-27
80735,158,718,3,2026-02-14
80736,1073,176,3,2026-02-27
80737,9676,538,5,2026-02-12
80738,7429,947,2,2026-02-06
80739,5971,761,2,2026-03-16
80740,987,837,3,2026-02-05
80741,6090,838,3,2026-02-03
80742,539,957,4,2026-03-20
80743,7744,674,3,2026-04-06
80744,3973,252,5,2026-02-02
80745,2272,484,4,2026-01-14
80746,5296,294,3,2026-02-28
80747,844,701,5,2026-01-08
80748,2187,140,1,2026-03-08
80749,3010,461,4,2026-03-18
80750,247,277,3,2026-01-01
80751,4,871,4,2026-02-09
80752,6701,877,2,2026-01-13
80753,6997,408,5,2026-02-28
80754,4912,52,4,2026-01-06
80755,5240,853,2,2026-04-02
80756,2096,431,2,2026-03-14
80757,4682,256,5,2026-03-16
80758,8673,444,3,2026-03-13
80759,861,306,2,2026-03-30
80760,3589,907,3,2026-01-07
80761,2009,765,2,2026-04-08
80762,5417,719,2,2026-02-23
80763,8076,396,4,2026-04-14
80764,5124,487,2,2026-02-04
80765,8637,760,4,2026-03-23
80766,1917,370,2,2026-04-08
80767,3502,711,1,2026-01-07
80768,7138,940,4,2026-04-11
80769,1427,189,1,2026-02-19
80770,3704,75,3,2026-04-08
80771,742,305,1,2026-03-27
80772,33,545,1,2026-02-20
80773,753,629,5,2026-04-06
80774,5259,906,1,2026-01-28
80775,7553,629,4,2026-03-16
80776,2601,837,5,2026-04-03
80777,6153,491,3,2026-01-27
80778,6807,856,2,2026-03-25
80779,1100,1,2,2026-02-13
80780,8918,50,2,2026-03-19
80781,9212,548,2,2026-01-20
80782,8468,288,5,2026-03-10
80783,6278,288,1,2026-02-11
80784,5202,786,4,2026-01-08
80785,4479,919,2,2026-03-04
80786,9044,340,1,2026-01-31
80787,211,207,1,2026-02-21
80788,6606,663,5,2026-02-13
80789,6630,263,3,2026-01-25
80790,2862,711,5,2026-04-06
80791,8621,485,3,2026-03-21
80792,6726,404,2,2026-03-07
80793,7103,846,4,2026-02-02
80794,4245,913,2,2026-03-26
80795,7203,60,2,2026-02-16
80796,1845,143,2,2026-04-06
80797,6167,51,2,2026-02-01
80798,6059,402,3,2026-01-05
80799,7633,931,3,2026-03-15
80800,880,519,1,2026-02-25
80801,2442,71,2,2026-04-06
80802,2215,335,2,2026-02-28
80803,7930,191,2,2026-02-06
80804,424,805,1,2026-04-10
80805,607,260,1,2026-03-18
80806,9804,906,5,2026-02-23
80807,1688,632,2,2026-03-23
80808,1693,946,5,2026-02-12
80809,1707,603,2,2026-03-19
80810,7170,353,5,2026-01-20
80811,122,432,2,2026-02-08
80812,3373,435,1,2026-03-05
80813,1749,347,5,2026-02-25
80814,7667,195,2,2026-01-11
80815,6452,60,2,2026-02-23
80816,9322,395,1,2026-02-21
80817,6318,989,4,2026-04-11
80818,6708,567,5,2026-03-30
80819,5732,931,1,2026-01-27
80820,6096,121,3,2026-04-01
80821,6089,399,3,2026-01-27
80822,8161,839,5,2026-01-23
80823,579,285,1,2026-04-02
80824,2469,194,3,2026-03-21
80825,7230,429,4,2026-03-09
80826,2424,304,2,2026-03-25
80827,1021,903,2,2026-01-08
80828,853,239,1,2026-03-24
80829,6724,675,3,2026-01-29
80830,6385,945,2,2026-03-02
80831,4857,501,2,2026-01-26
80832,4820,113,2,2026-01-19
80833,4523,456,2,2026-02-06
80834,8810,140,1,2026-02-21
80835,314,491,5,2026-01-02
80836,3744,47,3,2026-02-08
80837,4564,904,5,2026-01-21
80838,2153,289,2,2026-01-26
80839,8200,459,1,2026-01-13
80840,363,401,4,2026-02-28
80841,9519,20,1,2026-02-03
80842,8120,548,1,2026-03-11
80843,1084,291,3,2026-03-09
80844,4384,734,4,2026-04-11
80845,7545,413,3,2026-01-09
80846,5604,595,2,2026-01-08
80847,5322,96,3,2026-03-14
80848,3916,639,1,2026-03-19
80849,438,5,1,2026-02-19
80850,2807,608,3,2026-01-19
80851,4167,949,5,2026-02-04
80852,1567,939,5,2026-02-07
80853,2861,440,2,2026-01-03
80854,7751,123,3,2026-03-22
80855,9349,735,3,2026-02-07
80856,5724,771,1,2026-01-31
80857,2891,690,5,2026-03-07
80858,957,334,4,2026-02-17
80859,512,204,4,2026-03-23
80860,6456,415,4,2026-01-02
80861,1278,402,2,2026-03-10
80862,5163,109,1,2026-03-07
80863,9245,494,4,2026-02-22
80864,6649,270,1,2026-01-03
80865,3556,970,1,2026-02-15
80866,3613,144,4,2026-03-19
80867,6259,226,4,2026-03-06
80868,2399,477,3,2026-04-03
80869,1775,443,1,2026-03-22
80870,6447,801,5,2026-02-27
80871,6274,984,2,2026-03-18
80872,5298,387,2,2026-02-26
80873,6127,967,2,2026-02-03
80874,2475,992,5,2026-04-06
80875,4485,559,5,2026-01-03
80876,3829,833,5,2026-02-27
80877,8117,367,1,2026-01-13
80878,3326,903,3,2026-03-29
80879,5717,84,3,2026-02-23
80880,365,442,3,2026-01-25
80881,5451,231,3,2026-02-23
80882,99,353,5,2026-01-17
80883,4226,94,1,2026-01-04
80884,4101,984,2,2026-03-01
80885,8619,352,4,2026-01-13
80886,2981,759,4,2026-01-01
80887,590,825,5,2026-01-16
80888,3481,12,4,2026-02-26
80889,1945,192,5,2026-02-14
80890,3225,581,2,2026-02-17
80891,1269,941,1,2026-04-06
80892,8130,511,4,2026-03-07
80893,6691,434,3,2026-02-26
80894,2216,128,2,2026-04-04
80895,2020,768,3,2026-04-12
80896,3052,704,3,2026-02-25
80897,5295,728,2,2026-02-15
80898,9764,146,4,2026-01-09
80899,3009,874,3,2026-03-06
80900,9990,627,3,2026-01-23
80901,4244,140,1,2026-02-02
80902,4942,74,1,2026-01-15
80903,6264,956,3,2026-01-05
80904,4263,142,5,2026-03-24
80905,6315,952,5,2026-02-25
80906,2581,475,1,2026-03-14
80907,4282,267,2,2026-03-01
80908,5076,44,4,2026-04-15
80909,5899,25,4,2026-01-04
80910,240,77,5,2026-03-08
80911,3955,160,4,2026-03-15
80912,6732,56,2,2026-03-06
80913,4714,560,4,2026-03-11
80914,5745,396,5,2026-02-14
80915,8504,687,1,2026-03-02
80916,452,99,2,2026-03-16
80917,5990,596,5,2026-01-21
80918,8364,527,2,2026-02-09
80919,9372,357,1,2026-02-06
80920,1311,836,2,2026-01-11
80921,5951,182,4,2026-01-20
80922,7731,87,1,2026-02-05
80923,8554,801,1,2026-04-10
80924,1943,546,3,2026-02-22
80925,3641,230,5,2026-03-10
80926,7545,200,4,2026-03-10
80927,77,657,5,2026-04-12
80928,8144,39,5,2026-03-01
80929,7622,104,3,2026-04-13
80930,3791,145,1,2026-03-22
80931,1164,572,5,2026-02-05
80932,809,249,3,2026-01-27
80933,4434,656,4,2026-02-23
80934,1787,348,1,2026-03-07
80935,6063,296,5,2026-04-03
80936,8628,762,2,2026-01-16
80937,5477,490,3,2026-02-09
80938,6606,534,3,2026-02-23
80939,7288,602,2,2026-02-04
80940,7262,751,2,2026-03-16
80941,5882,797,5,2026-03-03
80942,2607,630,5,2026-03-26
80943,9402,614,1,2026-04-14
80944,1865,663,2,2026-03-20
80945,4212,888,5,2026-02-09
80946,2762,395,1,2026-01-23
80947,1302,438,4,2026-01-07
80948,2222,629,4,2026-01-30
80949,8748,706,5,2026-03-26
80950,7667,554,2,2026-02-22
80951,6441,906,5,2026-01-05
80952,4449,558,5,2026-04-14
80953,508,791,1,2026-03-06
80954,6817,842,4,2026-03-13
80955,3325,541,4,2026-04-12
80956,702,913,2,2026-04-13
80957,2687,15,1,2026-01-17
80958,4578,695,5,2026-02-02
80959,9477,393,4,2026-04-01
80960,5298,713,2,2026-03-28
80961,6418,190,3,2026-01-25
80962,7415,286,5,2026-02-15
80963,1739,616,2,2026-01-30
80964,9308,698,5,2026-04-06
80965,6886,459,2,2026-01-07
80966,7082,983,3,2026-03-11
80967,7265,74,2,2026-03-04
80968,5332,191,5,2026-04-14
80969,435,382,1,2026-02-18
80970,8423,724,4,2026-01-05
80971,2877,430,4,2026-01-12
80972,3027,513,1,2026-04-06
80973,9279,482,4,2026-01-27
80974,8043,966,4,2026-03-02
80975,5352,673,2,2026-01-16
80976,8625,752,4,2026-01-23
80977,8767,899,5,2026-02-15
80978,5756,819,2,2026-02-01
80979,7381,718,2,2026-01-17
80980,1312,869,1,2026-02-12
80981,2313,993,5,2026-01-04
80982,4722,694,1,2026-02-25
80983,6521,294,4,2026-03-02
80984,4899,42,5,2026-02-27
80985,8794,81,3,2026-02-15
80986,4821,61,3,2026-04-02
80987,5932,801,1,2026-02-13
80988,4200,303,2,2026-03-08
80989,689,414,3,2026-02-28
80990,6605,806,1,2026-03-09
80991,589,824,5,2026-02-05
80992,7869,556,2,2026-01-11
80993,1272,559,3,2026-01-31
80994,5112,85,3,2026-03-09
80995,9374,618,5,2026-01-10
80996,9241,612,1,2026-01-02
80997,7697,41,5,2026-01-25
80998,5862,556,5,2026-01-20
80999,9376,530,3,2026-01-18
81000,213,925,5,2026-03-13
81001,2568,537,2,2026-03-04
81002,5580,372,5,2026-04-02
81003,351,861,4,2026-01-28
81004,9787,135,2,2026-02-04
81005,9707,147,2,2026-03-11
81006,4394,835,1,2026-04-05
81007,5683,867,2,2026-04-07
81008,9681,153,4,2026-03-23
81009,5629,969,4,2026-01-02
81010,4189,891,2,2026-03-12
81011,2936,813,2,2026-02-15
81012,701,200,2,2026-03-07
81013,3472,366,5,2026-03-13
81014,4121,444,5,2026-03-05
81015,8058,716,3,2026-02-03
81016,9118,62,4,2026-02-02
81017,9344,941,3,2026-03-13
81018,7056,124,3,2026-01-06
81019,2550,422,3,2026-02-25
81020,2112,484,3,2026-01-15
81021,7986,458,5,2026-03-30
81022,5424,802,4,2026-04-14
81023,4541,556,1,2026-04-01
81024,1609,942,5,2026-02-17
81025,1647,643,2,2026-02-15
81026,437,965,2,2026-01-06
81027,3877,780,5,2026-02-04
81028,3463,519,5,2026-04-09
81029,940,330,4,2026-04-11
81030,818,831,2,2026-02-19
81031,8627,260,1,2026-04-04
81032,9643,814,4,2026-02-16
81033,1080,165,3,2026-02-06
81034,9918,5,2,2026-01-11
81035,3277,385,1,2026-04-02
81036,2144,924,5,2026-03-31
81037,8199,79,4,2026-02-03
81038,7816,774,4,2026-04-05
81039,2591,175,2,2026-04-06
81040,6689,215,2,2026-03-17
81041,6262,533,3,2026-04-04
81042,607,852,1,2026-02-24
81043,1277,276,5,2026-02-19
81044,1530,626,3,2026-03-10
81045,9777,264,5,2026-03-13
81046,8307,283,1,2026-03-04
81047,6928,552,4,2026-04-04
81048,6335,817,5,2026-03-11
81049,1191,698,4,2026-01-20
81050,9403,650,3,2026-02-08
81051,3971,838,2,2026-03-15
81052,9735,690,5,2026-03-23
81053,4150,261,1,2026-03-06
81054,7665,944,5,2026-01-27
81055,6625,329,4,2026-01-18
81056,2301,877,4,2026-03-15
81057,8369,534,4,2026-03-08
81058,3217,964,2,2026-01-28
81059,6811,557,4,2026-04-14
81060,2592,744,3,2026-01-23
81061,8040,205,3,2026-03-12
81062,239,303,5,2026-01-24
81063,5342,551,3,2026-03-10
81064,4550,171,4,2026-03-05
81065,372,860,1,2026-01-13
81066,4330,79,5,2026-01-06
81067,8099,863,5,2026-04-01
81068,6566,919,4,2026-03-26
81069,7202,720,1,2026-02-27
81070,4271,843,1,2026-01-14
81071,1937,518,5,2026-02-28
81072,6366,31,1,2026-02-19
81073,4511,158,5,2026-01-29
81074,4180,875,3,2026-02-05
81075,6535,575,1,2026-04-12
81076,9777,106,1,2026-02-16
81077,4911,357,4,2026-01-01
81078,3448,400,2,2026-01-13
81079,8478,386,1,2026-03-11
81080,4966,753,1,2026-03-27
81081,4270,382,1,2026-01-03
81082,902,286,4,2026-02-28
81083,6894,482,1,2026-02-25
81084,7453,508,2,2026-03-22
81085,4940,947,1,2026-02-14
81086,4818,731,3,2026-02-28
81087,1294,149,1,2026-01-04
81088,838,957,2,2026-02-18
81089,7599,154,3,2026-02-13
81090,753,957,3,2026-03-29
